"","WDPA_PID","BIOME","IUCN_CAT","IUCN_GROUP","GIS_AREA","PA_Area","BUFF_Area","CONTINENT","LAT","LONG","PA_FPAR_COUNT","PA_FPAR_MEAN","BUFF_FPAR_MEAN","PA_DUR_COUNT","PA_DUR_MEAN","BUFF_DUR_MEAN","PA_IGN_COUNT","PA_IGN_MEAN","BUFF_IGN_MEAN","PA_HFP_COUNT","PA_HFP_MEAN","BUFF_HFP_MEAN","PA_NAT_AREA_COUNT","PA_NAT_AREA","BUFF_NAT_AREA","PA_HET_COUNT","PA_HET","BUFF_HET","PA_BA_COUNT","PA_BA","BUFF_BA"
"21721","63699",12,"Ia","A",10.1801809,1.1e+07,NA,"OC",-34.28858,117.8462,14,-162.928571428571,-260.489597166888,NA,NA,NA,NA,NA,NA,8,1.49999994039536,0.662949198683842,NA,NA,NA,116,0,0,NA,NA,NA
"21722","63700",12,"Ia","A",32.24452425,3e+07,NA,"OC",-34.28717,117.986,48,-108.541666666667,-251.851770878881,NA,NA,NA,NA,NA,NA,31,-0.225806451612903,0.543624165946933,NA,NA,NA,408,0,0,NA,NA,NA
"21723","63704",12,"Ia","A",26.04834748,2.4e+07,2315000064,"OC",-30.0331,117.4586,38,153,98.4117794486216,NA,NA,NA,NA,NA,NA,24,0.208333333333333,0.572678328282419,339,0,0,322,0,0,NA,NA,NA
"21724","63712_A",12,"Ia","A",1.146505621,1e+06,2e+07,"OC",-33.37915,117.6457,1,-50,-132.465424579004,NA,NA,NA,NA,NA,NA,1,-6,0.044433349736976,16,0,0,15,0,0,NA,NA,NA
"21725","63712_B",12,"Ia","A",41.09379275,3.7e+07,NA,"OC",-33.33633,117.6484,60,-27.95,-108.522886375875,NA,NA,NA,NA,NA,NA,38,-2.18421046357406,0.225493849279096,NA,NA,NA,377,0,0,NA,NA,NA
"21726","63714",12,"Ia","A",6.135487315,5e+06,NA,"OC",-34.33735,116.7885,9,253.888888888889,-101.680195941218,NA,NA,NA,NA,NA,NA,4,0,-0.508164272722426,NA,NA,NA,75,0,3,NA,NA,NA
"21727","63715",12,"Ia","A",6.268388679,6e+06,2.9e+07,"OC",-34.3849,116.6613,8,521,-100.002524341868,NA,NA,NA,NA,NA,NA,8,0.125,-0.0513472302528463,79,0,0,80,0,2,NA,NA,NA
"21728","63717",12,"Ia","A",1.835260329,1e+06,NA,"OC",-34.40409,116.7878,1,-633,-99.6868234415827,NA,NA,NA,NA,NA,NA,2,-7,-0.616193476723572,NA,NA,NA,25,1,2,NA,NA,NA
"21729","63718",12,"Ia","A",1.513556999,2e+06,NA,"OC",-34.45502,116.8318,2,-160,-75.3917293233083,NA,NA,NA,NA,NA,NA,1,-7,-0.765889823121034,NA,NA,NA,20,0,2,NA,NA,NA
"21730","63722_A",12,"Ia","A",19.61942372,2e+07,NA,"OC",-32.58385,118.3784,26,-64.2307692307692,-327.187792056075,NA,NA,NA,NA,NA,NA,19,-2.47368418542962,-0.165461846623555,NA,NA,NA,241,0,0,NA,NA,NA
"21731","63722_B",12,"Ia","A",2.940948924,3e+06,NA,"OC",-32.57419,118.3899,7,-36.1428571428571,-324.021846370684,NA,NA,NA,NA,NA,NA,3,0,-0.176841084809266,NA,NA,NA,42,0,0,NA,NA,NA
"21732","63723",12,"Ia","A",1.032719223,1e+06,1.89e+08,"OC",-31.43106,115.8926,1,-319,-175.352986217458,NA,NA,NA,NA,NA,NA,2,1,0.517493476506624,12,0,-7e+06,9,0,0,NA,NA,NA
"21733","63727",12,"Ia","A",2.883845597,3e+06,NA,"OC",-33.00801,117.4417,4,8.5,-123.052430555556,NA,NA,NA,NA,NA,NA,3,0,0.0844529757916127,NA,NA,NA,34,0,0,NA,NA,NA
"21734","63731",12,"Ia","A",43.43962527,4.7e+07,4.62e+08,"OC",-34.19568,118.672,61,-74.2459016393443,-363.302331743508,NA,NA,NA,NA,NA,NA,45,0.2,0.049296427295724,560,0,1e+06,547,0,0,NA,NA,NA
"21735","63735",12,"Ia","A",19.25806546,2.1e+07,NA,"OC",-29.99436,116.6362,25,-57.24,-34.0537076594446,NA,NA,NA,NA,NA,NA,16,-1.5625,0.625511035895796,NA,NA,NA,232,1,0,NA,NA,NA
"21736","63737",12,"Ia","A",4.214398673,4e+06,NA,"OC",-34.57123,118.604,5,-271,-325.001402524544,NA,NA,NA,NA,NA,NA,4,-5.00000035762787,-0.603677753235851,NA,NA,NA,52,-1,0,NA,NA,NA
"21737","63739",12,"Ia","A",1.459624338,2e+06,NA,"OC",-30.63772,117.9197,1,144,-57.1581920903955,NA,NA,NA,NA,NA,NA,1,0,1.52739397942196,NA,NA,NA,13,0,0,NA,NA,NA
"21738","63743",12,"Ia","A",4.240036832,3e+06,1e+07,"OC",-34.81289,118.293,5,149.4,-281.150602409639,NA,NA,NA,NA,NA,NA,3,-5.99999968210856,-0.839883553669442,NA,NA,NA,53,-1,0,NA,NA,NA
"21739","63745",12,"Ia","A",1.935432979,2e+06,1.09e+08,"OC",-30.65071,115.5699,2,-366.5,-187.524810475534,NA,NA,NA,NA,NA,NA,1,0,0.381750464772379,22,0,2e+06,19,0,0,NA,NA,NA
"21740","63747",12,"Ia","A",13.53956308,1.4e+07,2.21e+08,"OC",-29.98455,117.3731,14,152.928571428571,114.400252127324,NA,NA,NA,NA,NA,NA,16,1,0.558985199131875,165,0,0,154,0,0,NA,NA,NA
"21741","63749",12,"Ia","A",7.430885983,8e+06,6.9e+07,"OC",-30.80932,115.5221,10,437.6,-107.752236751549,NA,NA,NA,NA,NA,NA,7,-3,0.732867132644831,100,0,-1e+06,92,0,0,NA,NA,NA
"21742","63750",12,"Ia","A",0.396148466,1e+06,NA,"OC",-31.80824,118.1902,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.099703846420258,NA,NA,NA,6,0,0,NA,NA,NA
"21743","63752",12,"Ia","A",4.252563738,3e+06,NA,"OC",-33.4902,117.267,4,-235.5,-266.458305975049,NA,NA,NA,NA,NA,NA,4,1.75,0.035272562853306,NA,NA,NA,53,0,0,NA,NA,NA
"21744","63757",12,"Ia","A",0.46289924,1e+06,NA,"OC",-33.68813,117.2402,1,-88,-285.983068783069,NA,NA,NA,NA,NA,NA,1,-5,-0.106719365233018,NA,NA,NA,5,0,0,NA,NA,NA
"21745","63763_A",12,"Ia","A",21.39709394,2.2e+07,1.41e+08,"OC",-32.69173,119.3606,30,16.6333333333333,-192.565896518061,NA,NA,NA,NA,NA,NA,22,0.318181818181818,0.442204300861632,280,0,0,257,0,1,NA,NA,NA
"21746","63763_B",12,"Ia","A",1.001117974,1e+06,NA,"OC",-32.70504,119.3757,2,-46.5,-196.186973180077,NA,NA,NA,NA,NA,NA,1,0,0.494464944146719,NA,NA,NA,15,0,1,NA,NA,NA
"21747","63765",12,"Ia","A",0.522897227,1e+06,NA,"OC",-32.76453,118.0275,1,-55,-232.215893108298,NA,NA,NA,NA,NA,NA,2,0,-0.0596797671033479,NA,NA,NA,8,0,0,NA,NA,NA
"21748","63769",12,"Ia","A",1.539940691,2e+06,NA,"OC",-31.83407,117.5389,3,-102.666666666667,-284.75194897236,NA,NA,NA,NA,NA,NA,2,0,-0.175728153488011,NA,NA,NA,24,0,0,NA,NA,NA
"21749","63770",12,"Ia","A",9.324952391,1.2e+07,1.044e+09,"OC",-28.62389,115.9581,9,251.111111111111,200.147010241163,NA,NA,NA,NA,NA,NA,11,-1.45454545454545,1.2536263521425,123,0,-5e+06,110,0,1,NA,NA,NA
"21750","63771",12,"Ia","A",69.12739079,6.3e+07,5.5e+07,"OC",-28.95317,115.0941,97,165.731958762887,-291.970510095643,NA,NA,NA,NA,NA,NA,66,-0.378787886012684,0.476274174755613,892,0,0,842,0,0,NA,NA,NA
"21751","63772",12,"Ia","A",0.556900069,1e+06,NA,"OC",-32.00372,117.477,2,-236,-268.713216957606,NA,NA,NA,NA,NA,NA,1,0,-0.112144954757989,NA,NA,NA,8,0,0,NA,NA,NA
"21752","63773",12,"Ia","A",15.80736617,1.6e+07,NA,"OC",-33.72393,118.7188,21,24.4761904761905,-377.213472177026,NA,NA,NA,NA,NA,NA,17,-0.235294117647059,1.93478259563014,NA,NA,NA,189,0,0,NA,NA,NA
"21753","63776",12,"Ia","A",17.45735787,1.8e+07,1.3e+07,"OC",-28.41728,115.2063,23,248.95652173913,-5.98757138058448,NA,NA,NA,NA,NA,NA,18,-1.11111111111111,0.195111110475328,NA,NA,NA,215,0,1,NA,NA,NA
"21754","63779",12,"Ia","A",2.122154044,4e+06,NA,"OC",-30.40461,115.9576,2,102,-149.512185215272,NA,NA,NA,NA,NA,NA,2,0,0.962861821795994,NA,NA,NA,21,0,0,NA,NA,NA
"21755","63781",12,"Ia","A",3.984042383,4e+06,NA,"OC",-33.2596,119.0345,6,42.8333333333333,-146.247582205029,NA,NA,NA,NA,NA,NA,5,1,1.95902963802821,NA,NA,NA,51,0,0,NA,NA,NA
"21756","63785",12,"Ia","A",33.31348885,3.4e+07,NA,"OC",-33.22453,118.9204,47,340.36170212766,-162.119305856833,NA,NA,NA,NA,NA,NA,35,0,1.71120688761103,NA,NA,NA,418,0,0,NA,NA,NA
"21757","63786_A",12,"Ia","A",15.31863484,1.7e+07,NA,"OC",-33.36595,118.9104,24,145.458333333333,-166.808680994522,NA,NA,NA,NA,NA,NA,17,-0.294117647058824,2.439296177755,NA,NA,NA,194,0,0,NA,NA,NA
"21758","63786_B",12,"Ia","A",1.073259154,1e+06,NA,"OC",-33.36494,118.847,2,31,-177.07389380531,NA,NA,NA,NA,NA,NA,2,0,2.4572833355175,NA,NA,NA,14,1,0,NA,NA,NA
"21759","63787",12,"Ia","A",0.497042555,NA,NA,"OC",-33.35649,118.7462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,NA,NA,NA
"21760","63788_A",12,"Ia","A",15.33616574,1.7e+07,NA,"OC",-33.3048,118.7605,20,54.55,-185.43312313309,NA,NA,NA,NA,NA,NA,14,0,1.87673129467423,NA,NA,NA,188,-1,0,NA,NA,NA
"21761","63788_B",12,"Ia","A",15.83570645,1.7e+07,NA,"OC",-33.26018,118.725,19,97.1578947368421,-184.596365996106,NA,NA,NA,NA,NA,NA,15,-0.8,1.52837837129026,NA,NA,NA,197,0,0,NA,NA,NA
"21762","63788_C",12,"Ia","A",2.074946138,2e+06,NA,"OC",-33.23003,118.7323,2,201,-185.261913423063,NA,NA,NA,NA,NA,NA,3,-3.66666666666667,1.13120566614976,NA,NA,NA,23,0,0,NA,NA,NA
"21763","63793",12,"Ia","A",11.64993764,1.1e+07,6.7e+07,"OC",-34.63711,118.622,16,-427.4375,-323.238675958188,1,0,0,1,0,0,13,-3.23076921242934,-0.700646255852585,NA,NA,NA,150,-1,0,NA,NA,NA
"21764","63806",12,"Ia","A",3.84008296,2e+06,1.2e+07,"OC",-32.92379,118.5329,6,-208.333333333333,-249.080877313228,NA,NA,NA,NA,NA,NA,4,-3.75,-0.0550284608491684,NA,NA,NA,48,0,1,NA,NA,NA
"21765","63809",12,"Ia","A",1.151036103,1e+06,1e+06,"OC",-32.44179,119.3505,2,8.5,-54.659778597786,NA,NA,NA,NA,NA,NA,2,0,0.235413495445542,11,0,0,18,0,1,NA,NA,NA
"21766","63810",12,"Ia","A",2.318790058,1e+06,NA,"OC",-31.414,116.0946,4,-273.75,-188.871689026488,NA,NA,NA,NA,NA,NA,3,0,-0.424171719521048,NA,NA,NA,29,0,0,NA,NA,NA
"21767","63815",12,"Ia","A",4.814410017,3e+06,1.45e+08,"OC",-31.46178,118.4502,4,159.5,-211.809702767339,NA,NA,NA,NA,NA,NA,4,1.5,0.606845508781878,61,0,0,50,0,0,NA,NA,NA
"21768","63816",12,"Ia","A",1.527929912,3e+06,1.06e+08,"OC",-29.33785,116.1693,1,-97,-165.326992103374,NA,NA,NA,NA,NA,NA,2,6,0.55757285576942,23,0,-3e+06,18,0,0,NA,NA,NA
"21769","63818",12,"Ia","A",10.64134666,1.1e+07,1e+06,"OC",-32.46129,119.277,15,17.1333333333333,-130.503926701571,NA,NA,NA,NA,NA,NA,10,-3,0.128320576424322,135,0,0,138,0,1,NA,NA,NA
"21770","63819",12,"Ia","A",0.536757601,1e+06,NA,"OC",-32.94076,118.3105,1,-345,-217.899891969752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,1,NA,NA,NA
"21771","63826_A",12,"Ia","A",0.227423483,NA,NA,"OC",-32.78968,117.9992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA
"21772","63826_B",12,"Ia","A",0.200149646,1e+06,NA,"OC",-32.78397,118.0006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA
"21773","63829",12,"Ia","A",1.01759399,NA,8.8e+07,"OC",-35.04427,118.0384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,NA,NA,NA
"21774","63830_A",12,"Ia","A",0.207499568,NA,1816999936,"OC",-32.09273,117.2404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA
"21775","63830_B",12,"Ia","A",0.317927626,NA,5.7e+07,"OC",-32.0466,117.2571,1,-67,-250.750365497076,NA,NA,NA,NA,NA,NA,1,0,-0.0579999985694885,NA,NA,NA,3,0,0,NA,NA,NA
"21776","63831",12,"Ia","A",19.40010447,1.9e+07,NA,"OC",-31.56776,116.2106,25,-296.88,-229.837046467218,NA,NA,NA,NA,NA,NA,21,0.476190487543742,-1.11038679348184,NA,NA,NA,241,0,0,NA,NA,NA
"21777","63834",12,"Ia","A",0.222155356,NA,NA,"OC",-32.4264,117.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,NA,NA,NA
"21778","63836",12,"Ia","A",0.377951327,NA,NA,"OC",-31.34351,116.4144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA
"21779","63840",12,"Ia","A",10.89603423,1.1e+07,NA,"OC",-34.9071,117.9417,19,-3.31578947368421,-92.8406289842754,NA,NA,NA,NA,NA,NA,13,-3.1538462638855,-0.275722533877874,NA,NA,NA,150,0,0,NA,NA,NA
"21780","63843",12,"Ia","A",0.503560569,NA,1.29e+08,"OC",-34.24289,117.8374,1,-445,-268.980591945657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,NA,NA,NA
"21781","63844",12,"Ia","A",1.804394592,3e+06,NA,"OC",-32.58313,116.8522,2,-249.5,-203.672495446266,NA,NA,NA,NA,NA,NA,2,0,-0.4392196078966,NA,NA,NA,24,0,0,NA,NA,NA
"21782","63847",12,"Ia","A",44.27094375,4.1e+07,5.68e+08,"OC",-34.33162,115.4667,56,148.25,83.2162053750501,NA,NA,NA,NA,NA,NA,38,0.277598996695719,0.809640838151049,514,0,0,513,0,0,NA,NA,NA
"21783","63855",12,"Ia","A",0.111803829,NA,NA,"OC",-31.76677,117.7383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA
"21784","63856_A",12,"Ia","A",0.608419566,1e+06,1.7e+07,"OC",-31.86307,117.7813,1,-208,-326.851811594203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,NA,NA,NA
"21785","63856_B",12,"Ia","A",2.838546897,3e+06,NA,"OC",-31.87365,117.792,5,-68.6,-329.106273568735,NA,NA,NA,NA,NA,NA,3,-2.33333333333333,-0.293233080017836,NA,NA,NA,37,0,0,NA,NA,NA
"21786","63858_A",NA,NA,NA,NA,NA,3e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21787","63858_B",12,"Ia","A",4.450678672,4e+06,NA,"OC",-31.74216,115.7844,1,-126,-217.704861111111,NA,NA,NA,NA,NA,NA,4,0.25,1.83727034363221,NA,NA,NA,53,0,0,NA,NA,NA
"21788","63859",12,"Ia","A",21.75883025,1.7e+07,4.9e+07,"OC",-33.72058,120.227,32,102.78125,248.434256606176,NA,NA,NA,NA,NA,NA,24,0.583333333333333,-0.120357801490674,284,0,0,271,-1,0,NA,NA,NA
"21789","63861",12,"Ia","A",2.898991656,3e+06,NA,"OC",-31.7834,116.5835,2,-78.5,-239.890883977901,NA,NA,NA,NA,NA,NA,2,0,-0.489401791379859,NA,NA,NA,35,0,0,NA,NA,NA
"21790","63865",NA,NA,NA,NA,NA,1.99e+09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21791","63867",12,"Ia","A",3.781866104,3e+06,NA,"OC",-31.01224,118.2356,5,-98.4,-221.232234432234,NA,NA,NA,NA,NA,NA,4,-2,0.377499997019768,NA,NA,NA,47,0,0,NA,NA,NA
"21792","63870",12,"Ia","A",1.763398775,3e+06,NA,"OC",-30.8855,118.1081,2,16.5,-121.792296616271,NA,NA,NA,NA,NA,NA,1,-4,0.556801549752476,NA,NA,NA,22,0,0,NA,NA,NA
"21793","63875",12,"Ia","A",8.265600769,9e+06,7.5e+07,"OC",-33.66843,120.7856,13,219.769230769231,-44.287676056338,NA,NA,NA,NA,NA,NA,8,-1.75,-0.334398184637658,105,0,0,102,0,0,NA,NA,NA
"21794","63879_A",12,"Ia","A",113.5541647,1.18e+08,1.7e+07,"OC",-34.49206,116.7117,145,65.5793103448276,-47.8692793931732,NA,NA,NA,NA,NA,NA,115,-0.0869565258855405,-0.181720426262066,1472,0,0,1383,1,2,NA,NA,NA
"21795","63880",12,"Ia","A",3.62280458,4e+06,NA,"OC",-33.57626,119.7589,4,-150.25,95.6745750708215,NA,NA,NA,NA,NA,NA,3,2,1.34769686948787,NA,NA,NA,48,0,0,NA,NA,NA
"21796","63887",12,"Ia","A",11.63861875,1e+07,NA,"OC",-33.59691,116.6158,20,-116.35,-176.989460632362,NA,NA,NA,NA,NA,NA,10,-2.1,-0.501940487632982,NA,NA,NA,149,0,0,NA,NA,NA
"21797","63888",12,"Ia","A",5.864898118,5e+06,NA,"OC",-32.83723,118.7472,8,45.75,-297.49910104279,NA,NA,NA,NA,NA,NA,5,-6,0.213858422943032,NA,NA,NA,75,0,0,NA,NA,NA
"21798","63891",12,"Ia","A",0.446129522,NA,NA,"OC",-33.60649,117.5006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA
"21799","63892_A",12,"Ia","A",7.032829743,6e+06,NA,"OC",-33.81903,121.8702,9,-21,109.90407938258,NA,NA,NA,NA,NA,NA,6,0.50000003973643,-0.535843592981425,NA,NA,NA,11,0,0,NA,NA,NA
"21800","63893",12,"Ia","A",2.277109817,2e+06,NA,"OC",-34.55183,117.4272,4,-176.25,-182.119104173736,NA,NA,NA,NA,NA,NA,2,-1.99999976158142,-0.326471971518232,NA,NA,NA,30,-1,2,NA,NA,NA
"21801","63896",12,"Ia","A",7.05628344,9e+06,NA,"OC",-31.70033,116.5011,9,-8,-278.61512605042,NA,NA,NA,NA,NA,NA,6,-5.83333325386047,-0.641388767818819,NA,NA,NA,85,0,0,NA,NA,NA
"21802","63897",12,"Ia","A",6.332340823,6e+06,2.45e+08,"OC",-32.89899,116.5646,9,-330.222222222222,-457.651495448635,NA,NA,NA,NA,NA,NA,6,-4,-0.875619641640746,75,0,1.6e+07,86,0,1,NA,NA,NA
"21803","63898",12,"Ia","A",34.99849458,3.4e+07,NA,"OC",-32.84131,118.8148,46,47.9565217391304,-291.238675413933,NA,NA,NA,NA,NA,NA,34,-0.147058809504789,0.471299091185997,NA,NA,NA,429,0,0,NA,NA,NA
"21804","63899",12,"Ia","A",0.27141981,1e+06,NA,"OC",-29.52829,115.6768,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1.32259687467862,NA,NA,NA,2,0,0,NA,NA,NA
"21805","639",7,"II","A",11263.59498,11267000320,5320999936,"AF",8.132992,19.69094,13213,-14.9173541209415,20.4609187109187,15,-5.43390089670817,-5.06100018819173,15,8.77264734903971,14.0703218248155,11247,-0.0920977768750563,0.126959225865689,145336,0,0,118936,0,0,11266,273999872,-430000128
"21806","63903",12,"Ia","A",2.710400237,4e+06,NA,"OC",-34.41516,116.6819,4,209,-100.956783164224,NA,NA,NA,NA,NA,NA,3,2.33333333333333,-0.156017039117976,NA,NA,NA,34,0,2,NA,NA,NA
"21807","63908",13,"Ia","A",41.90411643,1e+06,4057999872,"OC",-21.20237,115.8198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA
"21808","63913",12,"Ia","A",0.24255988,NA,NA,"OC",-31.62587,117.5919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA
"21809","63914",12,"Ia","A",0.497871355,NA,NA,"OC",-32.80532,118.3231,1,-269,-254.058372856622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,NA,NA,NA
"21810","63919",12,"Ia","A",9.122728181,1e+07,2.21e+08,"OC",-32.82154,119.7623,14,-98.3571428571429,51.9883138564274,NA,NA,NA,NA,NA,NA,9,1.55555550257365,0.372857801667956,116,0,3e+06,114,0,0,NA,NA,NA
"21811","63920",12,"Ia","A",1.334745522,1e+06,NA,"OC",-31.34325,117.3502,2,-3.5,-316.810381355932,NA,NA,NA,NA,NA,NA,2,3,-0.238921001008021,NA,NA,NA,19,0,0,NA,NA,NA
"21812","63926",12,"Ia","A",5.790026189,5e+06,9.2e+07,"OC",-33.17093,115.8361,8,-216.5,-108.461808604039,NA,NA,NA,NA,NA,NA,6,-4.16666666666667,0.296703303597992,77,0,-4e+06,71,0,0,NA,NA,NA
"21813","63930",12,"Ia","A",0.116446484,NA,3.44e+08,"OC",-32.02429,115.8109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-1,0,NA,NA,NA
"21814","63934",12,"Ia","A",4.056553503,5e+06,NA,"OC",-30.61012,118.068,8,-31.875,-121.048986486486,NA,NA,NA,NA,NA,NA,5,0,1.84464689637099,NA,NA,NA,55,0,0,NA,NA,NA
"21815","63935",12,"Ia","A",12.91039732,5e+06,2.8e+07,"OC",-34.90437,118.2489,7,55.8571428571429,-217.323098394976,NA,NA,NA,NA,NA,NA,6,1.00000007947286,-0.754838726377707,NA,NA,NA,70,0,0,NA,NA,NA
"21816","63940",12,"Ia","A",322.8474559,3.17e+08,1.7e+07,"OC",-32.75024,119.0377,444,68.1846846846847,-265.349286460146,NA,NA,NA,NA,NA,NA,327,-0.131498469489795,0.400434992231569,4176,0,0,4015,0,0,NA,NA,NA
"21817","63942",12,"Ia","A",0.618470097,NA,NA,"OC",-29.10054,115.9914,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.644109051438827,NA,NA,NA,7,0,0,NA,NA,NA
"21818","63944",12,"Ia","A",274.2524157,2.67e+08,3e+06,"OC",-33.3224,119.4998,372,142.05376344086,-30.2172824045085,NA,NA,NA,NA,NA,NA,275,0.0618181818181818,2.08112821963056,NA,NA,NA,3435,0,0,NA,NA,NA
"21819","63946",12,"Ia","A",10.18255438,1.2e+07,1308999936,"OC",-32.38844,119.7544,15,155.933333333333,169.064811887449,NA,NA,NA,NA,NA,NA,8,0,-0.0200086993308314,137,0,25999872,120,0,0,NA,NA,NA
"21820","63947",12,"Ia","A",0.404716759,NA,NA,"OC",-32.13813,115.9205,1,-949,-195.118991793669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,NA,NA,NA
"21821","63948",12,"Ia","A",4.223789099,3e+06,NA,"OC",-32.40297,116.7225,7,108,-97.1707229778096,NA,NA,NA,NA,NA,NA,3,-4.66666666666667,-0.472359328255837,NA,NA,NA,55,0,0,NA,NA,NA
"21822","63953",12,"Ia","A",18.21590086,1.5e+07,NA,"OC",-30.63614,118.4084,25,-66.72,-184.377701221422,NA,NA,NA,NA,NA,NA,16,0,1.65213709941013,NA,NA,NA,219,0,1,NA,NA,NA
"21823","63954",12,"Ia","A",1.463309484,2e+06,4e+07,"OC",-31.49678,115.9565,1,-193,-198.092627599244,NA,NA,NA,NA,NA,NA,2,0,0.242908716140302,18,0,0,17,0,1,NA,NA,NA
"21824","63956",12,"Ia","A",2.318657543,2e+06,NA,"OC",-31.0715,116.0409,5,203.8,-195.196021699819,NA,NA,NA,NA,NA,NA,2,-5,0.719178075718087,NA,NA,NA,27,0,1,NA,NA,NA
"21825","63963",12,"Ia","A",0.454620146,NA,NA,"OC",-33.16765,116.8415,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.291484182594466,NA,NA,NA,5,0,0,NA,NA,NA
"21826","63985",12,"Ia","A",0.108407319,1e+06,NA,"OC",-32.96431,117.0568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA
"21827","63987",12,"Ia","A",0.236363653,NA,NA,"OC",-32.96791,117.0471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA
"21828","63990",12,"Ia","A",4.746633987,7e+06,NA,"OC",-33.03386,118.0047,5,7.4,-208.923956931359,NA,NA,NA,NA,NA,NA,5,-1.2,0.263623659367555,NA,NA,NA,59,0,0,NA,NA,NA
"21829","63996",7,"III","A",14.6228631,1.5e+07,2.36e+09,"OC",-19.17229,127.7956,20,67.05,75.6526097476668,NA,NA,NA,NA,NA,NA,18,0,0,181,0,0,156,0,1,NA,NA,NA
"21830","64",13,"II","A",1014.0895,1.028e+09,5054000128,"SA",-8.694858,-42.58588,1184,-312.430743243243,-273.260818020154,1,0,9.14399800981794,1,0,0.0203296797616141,1023,-0.432062563425402,1.3254634493629,13085,0,-82000384,10721,0,0,NA,NA,NA
"21831","64028",7,"II","A",105.7939112,1.08e+08,1715000064,"OC",-25.33095,150.0987,141,416.028368794326,146.66367076632,1,-34.6662292480469,-20.7540748596191,1,-2.69908142089844,-8.12517623901367,107,0,0.283323187510269,1363,0,0,1224,0,0,NA,NA,NA
"21832","64039",4,"Ia","A",0.41675776,NA,1.7e+07,"OC",-33.48706,151.346,1,-58,142.743524952622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,NA,NA,NA
"21833","64070",8,"II","A",257.5880902,2.59e+08,4071000064,"OC",-27.7481,147.6517,343,8.52769679300292,118.499531220701,1,0,-1,1,0,-0.6,255,0,0,3319,0,0,3046,0,0,NA,NA,NA
"21834","64084",NA,NA,NA,NA,1e+06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21835","64087",4,"Ia","A",0.061640907,NA,2e+06,"OC",-33.80587,151.1293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA
"21836","64093_A",12,"II","A",8.184208308,9e+06,3.48e+08,"OC",-34.90369,118.2236,13,-195.307692307692,-231.294716740929,NA,NA,NA,NA,NA,NA,9,0.999999947018094,-0.81841217726469,NA,NA,NA,107,0,0,NA,NA,NA
"21837","641",7,"II","A",3061.705138,3071000064,NA,"AF",10.8225,19.66812,3628,-55.9644432194046,26.695652173913,NA,NA,NA,NA,NA,NA,3057,1.60024640713792,1.55555555555556,NA,NA,NA,32569,1,0,NA,NA,NA
